rank,name,last_updated,24h_volume_usd,market_cap_usd,pct_change_1h,pct_change_24h,pct_change_7d,price_usd,total_supply,available_supply
28,EOS,1507386559,5648080,229038751,0.2,-2.38,-20.04,0.58,1000000000,390471967
28,EOS,1507386859,5652940,229215635,0.25,-2.28,-19.96,0.58,1000000000,390471967
28,Gas,1507387162,1011590,227442187,-1.67,-7.39,1.15,26.63,11534168,8539062
28,Gas,1507387461,1019950,227851208,-1.48,-7.23,1.24,26.68,11534168,8539062
28,Gas,1507387760,1027150,228249982,-1.3,-7.03,1.36,26.73,11534168,8539062
28,Gas,1507388061,1028250,228091156,-1.36,-7.04,1.15,26.71,11534168,8539062
28,Gas,1507388360,1034640,228938223,-0.97,-6.73,1.42,26.8,11534568,8539348
29,Augur,1507385648,1131730,220727100,0.12,3.9,-5.36,20.06,11000000,11000000
29,Augur,1507385949,1135560,221997600,0.71,4.51,-4.85,20.18,11000000,11000000
29,Augur,1507386248,1135670,221225400,0.35,4.17,-5.18,20.11,11000000,11000000
29,Augur,1507386548,1136760,221229800,0.33,4.17,-5.2,20.11,11000000,11000000
29,Augur,1507386848,1140920,222260500,0.81,4.66,-4.78,20.2,11000000,11000000
29,Augur,1507387155,1138370,222469500,0.72,4.78,-4.73,20.22,11000000,11000000
29,Augur,1507387449,1132840,222242900,0.56,4.66,-4.84,20.2,11000000,11000000
29,Augur,1507387748,1131230,222153800,0.49,4.63,-4.89,20.19,11000000,11000000
29,Basic Attention Token,1507388058,3847440,222495000,0.98,-6.07,-10.97,0.22,1500000000,1000000000
29,Augur,1507388364,1129110,221681900,0.12,4.43,-5.15,20.15,11000000,11000000
30,Basic Attention Token,1507385358,3886360,219803000,0.49,-7.19,-11.96,0.21,1500000000,1000000000
30,Basic Attention Token,1507385659,3881660,219618000,-0.37,-7.24,-12.05,0.21,1500000000,1000000000
30,Basic Attention Token,1507385959,3886660,218786000,-0.96,-7.57,-12.39,0.21,1500000000,1000000000
30,Basic Attention Token,1507386258,3879570,219546000,-0.73,-7.26,-12.1,0.21,1500000000,1000000000
30,Basic Attention Token,1507386558,3866820,220554000,-0.39,-6.82,-11.7,0.22,1500000000,1000000000
30,Basic Attention Token,1507386857,3888720,220657000,-0.47,-6.78,-11.67,0.22,1500000000,1000000000
30,Basic Attention Token,1507387159,3877370,222234000,0.3,-6.12,-11.05,0.22,1500000000,1000000000
30,Basic Attention Token,1507387459,3859820,222105000,0.48,-6.18,-11.11,0.22,1500000000,1000000000
30,Basic Attention Token,1507387758,3846630,221936000,0.41,-6.27,-11.18,0.22,1500000000,1000000000
30,Augur,1507388048,1130940,221647800,0.13,4.42,-5.13,20.14,11000000,11000000
30,Basic Attention Token,1507388359,3837670,220303000,0.04,-7.02,-11.86,0.22,1500000000,1000000000
31,TenX,1507385360,1419850,218017882,0.17,-4.95,-21.68,2.08,205218256,104661310
31,TenX,1507385660,1422720,217974970,0.11,-4.8,-21.7,2.08,205218256,104661310
31,TenX,1507385960,1419070,217957178,0.04,-4.71,-21.73,2.08,205218256,104661310
31,TenX,1507386259,1418340,217876589,0.02,-4.62,-21.78,2.08,205218256,104661310
31,TenX,1507386559,1410690,217904847,0.07,-4.49,-21.78,2.08,205218256,104661310
31,TenX,1507386859,1417040,218038814,0.17,-4.32,-21.75,2.08,205218256,104661310
31,TenX,1507387161,1362110,217187917,-0.36,-4.6,-22.06,2.07,205218256,104661310
31,TenX,1507387460,1366100,218397802,0.15,-4,-21.64,2.08,205218256,104661310
31,TenX,1507387759,1399510,217635868,-0.2,-4.25,-21.91,2.07,205218256,104661310
31,TenX,1507388060,1422640,218704460,0.26,-3.71,-21.53,2.08,205218256,104661310
31,TenX,1507388360,1424560,217341770,-0.38,-4.25,-22.02,2.07,205218256,104661310
32,MaidSafeCoin,1507385643,1387260,206685212,1.13,-1.72,-6.69,0.45,452552412,452552412
32,MaidSafeCoin,1507385943,1388620,206944977,0.95,-1.42,-6.56,0.45,452552412,452552412
32,MaidSafeCoin,1507386243,1390660,207192976,0.77,-1.16,-6.46,0.45,452552412,452552412
32,MaidSafeCoin,1507386543,1391450,206829576,0.33,-1.27,-6.62,0.45,452552412,452552412
32,MaidSafeCoin,1507386843,1393980,206696073,0.1,-1.33,-6.68,0.45,452552412,452552412
32,MaidSafeCoin,1507387143,1397710,206722321,-0.06,-1.26,-6.67,0.45,452552412,452552412
32,MaidSafeCoin,1507387443,1395750,206241258,-0.31,-1.46,-6.88,0.45,452552412,452552412
32,MaidSafeCoin,1507387743,1401110,206792920,-0.11,-1.16,-6.63,0.45,452552412,452552412
32,MaidSafeCoin,1507388043,1402210,207132334,0.01,-0.99,-6.47,0.45,452552412,452552412
32,MaidSafeCoin,1507388344,1397200,206591534,-0.22,-1.2,-6.7,0.45,452552412,452552412
33,Ardor,1507385651,1706250,198855844,2.25,4.64,6.96,0.19,998999495,998999495
33,Ardor,1507385952,1708290,199064635,2.03,5.01,6.96,0.19,998999495,998999495
33,Ardor,1507386253,1684020,198087614,0.73,4.65,6.36,0.19,998999495,998999495
33,Ardor,1507386552,1684160,198888811,1.17,5.26,6.7,0.19,998999495,998999495
33,Ardor,1507386851,1685240,198229472,0.84,5,6.29,0.19,998999495,998999495
33,Ardor,1507387151,1686250,198330371,0.72,5.24,6.27,0.19,998999495,998999495
33,Ardor,1507387452,1490370,198650051,0.84,5.57,6.36,0.19,998999495,998999495
33,Ardor,1507387753,1443830,198359342,0.46,5.71,6.09,0.19,998999495,998999495
33,Ardor,1507388052,1420570,197705996,-0.08,5.36,5.66,0.19,998999495,998999495
33,Ardor,1507388352,1385310,196903799,-0.85,5.07,5.14,0.19,998999495,998999495
34,PIVX,1507385649,1186940,193337910,0.7,0.18,12.12,3.55,54436542,54436542
34,PIVX,1507385950,1180170,192705644,0.39,-0.05,11.73,3.54,54436623,54436623
34,PIVX,1507386250,1176390,193275595,0.71,0.3,12.05,3.55,54436623,54436623
34,PIVX,1507386550,1176750,192250554,0.12,-0.17,11.43,3.53,54436623,54436623
34,Golem,1507386853,1702540,192202141,0.17,-2.25,-12.89,0.23,1000000000,833032000
34,PIVX,1507387164,1173010,193622788,0.51,0.63,12.17,3.55,54436744,54436744
34,PIVX,1507387449,1169190,193442603,0.28,0.54,12.07,3.55,54436744,54436744
34,Golem,1507387754,1714750,192697795,0.7,-1.96,-12.67,0.23,1000000000,833032000
34,PIVX,1507388049,1163000,193326108,-0.11,0.44,11.98,3.55,54436744,54436744
34,PIVX,1507388350,1160240,192943112,-0.37,0.2,11.74,3.54,54436811,54436811
35,Golem,1507385353,1702820,190923437,-0.23,-2.93,-13.49,0.22,1000000000,833032000
35,Golem,1507385653,1703810,191538215,-0.16,-2.63,-13.2,0.22,1000000000,833032000
35,Golem,1507385954,1709030,191259982,-0.44,-2.77,-13.32,0.22,1000000000,833032000
35,Golem,1507386253,1707580,192040533,-0.05,-2.37,-12.97,0.23,1000000000,833032000
35,Golem,1507386553,1703190,191688160,-0.16,-2.53,-13.12,0.23,1000000000,833032000
35,PIVX,1507386848,1174020,192159644,0.02,-0.17,11.37,3.52,54436623,54436623
35,Golem,1507387157,1710450,192506198,0.41,-2.08,-12.75,0.23,1000000000,833032000
35,Golem,1507387454,1713780,192767770,0.74,-1.94,-12.63,0.23,1000000000,833032000
35,PIVX,1507387749,1164100,192184569,-0.62,-0.12,11.33,3.53,54436744,54436744
35,Golem,1507388056,1714520,192887727,0.96,-1.85,-12.59,0.23,1000000000,833032000
35,Golem,1507388354,1736500,190430282,-0.39,-3.09,-13.7,0.22,1000000000,833032000
36,SALT,1507385369,2473300,189107703,-0.78,-13.76,-31.64,3.45,120000000,54675000
36,SALT,1507385665,2443160,189396934,-0.94,-13.6,-31.54,3.46,120000000,54675000
36,Walton,1507385964,9921380,188495142,0.41,14.22,44.95,7.57,70000000,24898178
36,Walton,1507386262,9932310,188462775,0.78,14.16,44.97,7.56,70000000,24898178
36,Walton,1507386562,9929810,188883803,1.53,14.42,45.35,7.58,70000000,24898178
36,Walton,1507386862,9999460,189973347,2.4,15.07,46.24,7.63,70000000,24898178
36,Walton,1507387165,10064000,191112937,3.57,15.8,47.19,7.67,70000000,24898178
36,Walton,1507387464,10000800,190673484,3.39,15.62,46.92,7.65,70000000,24898178
36,Walton,1507387763,9967710,190025882,3.04,15.28,46.42,7.63,70000000,24898178
36,Walton,1507388063,9938750,189671083,2.71,15.15,46.21,7.61,70000000,24898178
36,Walton,1507388364,9877460,188957003,2.32,14.75,45.69,7.58,70000000,24898178
37,Komodo,1507385355,719107,185954752,0.41,-5.3,-15.76,1.84,100945510,100945510
37,Komodo,1507385655,718710,185895194,0.2,-5.22,-15.83,1.84,100945510,100945510
37,Komodo,1507385955,718709,185885100,0.19,-5.13,-15.85,1.84,100945510,100945510
37,SALT,1507385967,2458620,187827215,-1.84,-14.26,-32.2,3.43,120000000,54675000
37,SALT,1507386264,2432270,187768166,-2.12,-14.24,-32.28,3.43,120000000,54675000
37,SALT,1507386563,2426880,187639679,-2.33,-14.25,-32.38,3.43,120000000,54675000
37,SALT,1507386864,2436050,186452138,-3.13,-14.73,-32.86,3.41,120000000,54675000
37,Komodo,1507387156,713504,186501877,0.34,-4.56,-15.76,1.84,100945510,100945510
37,Komodo,1507387455,711968,186186927,0.14,-4.7,-15.94,1.84,100945510,100945510
37,Komodo,1507387755,714161,185769013,-0.08,-4.82,-16.17,1.84,100945510,100945510
37,SALT,1507388064,2524480,187028413,-2.31,-14.32,-32.92,3.42,120000000,54675000
37,SALT,1507388365,2491050,185878051,-2.46,-14.83,-33.39,3.39,120000000,54675000
38,Iconomi,1507385354,1506430,184221240,-0.61,-13.79,23.92,1.84,99900350,99900350
38,Iconomi,1507385653,1504780,184478983,-0.51,-13.78,24.09,1.84,99900350,99900350
38,Walton,1507385663,9572400,183753284,-2.59,11.41,41.28,7.38,70000000,24898178
38,Komodo,1507385955,718709,185885100,0.19,-5.13,-15.85,1.84,100945510,100945510
38,Komodo,1507386254,717508,186155634,0.3,-4.97,-15.78,1.84,100945510,100945510
38,Komodo,1507386554,717542,186193993,0.23,-4.86,-15.8,1.84,100945510,100945510
38,Komodo,1507386855,717976,186307052,0.26,-4.72,-15.82,1.84,100945510,100945510
38,SALT,1507387166,2456000,182280983,-5.23,-16.59,-34.43,3.33,120000000,54675000
38,SALT,1507387465,2509490,185615611,-3.39,-15.03,-33.31,3.39,120000000,54675000
38,SALT,1507387764,2506720,182393613,-5.03,-16.47,-34.52,3.33,120000000,54675000
38,Komodo,1507388055,711263,185742767,-0.15,-4.78,-16.26,1.84,100945510,100945510
38,Komodo,1507388355,710045,185730653,-0.15,-4.78,-16.31,1.83,100945510,100945510
39,Walton,1507385363,9626740,183780672,-2.73,11.5,41.32,7.38,70000000,24898178
39,Walton,1507385663,9572400,183753284,-2.59,11.41,41.28,7.38,70000000,24898178
39,Iconomi,1507385953,1486380,183068390,-1.36,-14.31,23.14,1.83,99900350,99900350
39,Iconomi,1507386252,1509580,182338119,-1.8,-14.54,22.64,1.82,99900350,99900350
39,Iconomi,1507386552,1506350,182185271,-1.91,-14.44,22.53,1.82,99900350,99900350
39,Iconomi,1507386852,1497050,181997458,-1.9,-14.36,22.4,1.82,99900350,99900350
39,Iconomi,1507387165,1478330,178986462,-3.47,-15.45,20.37,1.79,99900350,99900350
39,Iconomi,1507387453,1477440,181369085,-2.16,-14.32,21.96,1.81,99900350,99900350
39,Iconomi,1507387754,1448460,181127326,-2.25,-14.12,21.79,1.81,99900350,99900350
39,Iconomi,1507388055,1431510,181158295,-2.11,-14.07,21.81,1.81,99900350,99900350
39,TRON,1507388364,465984,182047866,0.1,-8.92,28.16,2.80E-03,1E+11,65115000000
40,TRON,1507385363,466874,182243211,1.11,-9.42,27.94,2.80E-03,1E+11,65115000000
40,TRON,1507385664,465147,181821917,1.01,-9.54,27.67,2.79E-03,1E+11,65115000000
40,TRON,1507385965,465351,182506275,1.4,-9.2,28.25,2.80E-03,1E+11,65115000000
40,TRON,1507386263,464096,179742795,-0.04,-10.55,26.33,2.76E-03,1E+11,65115000000
40,TRON,1507386563,463394,179902327,0.04,-10.42,26.46,2.76E-03,1E+11,65115000000
40,TRON,1507386863,465250,179845025,-0.03,-10.42,26.45,2.76E-03,1E+11,65115000000
40,TRON,1507387165,469038,178931462,-0.76,-10.79,25.83,2.75E-03,1E+11,65115000000
40,TRON,1507387465,467519,180979329,0.13,-9.67,27.29,2.78E-03,1E+11,65115000000
40,TRON,1507387763,467417,180946120,0.11,-9.63,27.23,2.78E-03,1E+11,65115000000
40,TRON,1507388064,467428,180939609,-0.2,-9.51,27.34,2.78E-03,1E+11,65115000000
40,Iconomi,1507388353,1412610,180133318,-2.62,-14.56,21.12,1.8,99900350,99900350
41,Decred,1507385649,465182,173554458,0.44,-2.56,-14.51,29.38,6327151,5907151
41,Decred,1507385956,465104,173545110,0.36,-2.62,-14.52,29.37,6327175,5907175
41,Decred,1507386249,464516,173500806,0.24,-2.64,-14.54,29.37,6327175,5907175
41,Decred,1507386549,463752,173527979,0.23,-2.64,-14.54,29.37,6327175,5907175
41,Decred,1507386849,463745,173175321,0.02,-2.86,-14.72,29.31,6327175,5907175
41,Decred,1507387151,464317,173358647,0.13,-2.78,-14.64,29.34,6327222,5907222
41,Decred,1507387449,464559,173069194,-0.13,-2.99,-14.79,29.29,6327222,5907222
41,Decred,1507387749,469350,173450800,0.05,-2.81,-14.61,29.36,6327222,5907222
41,Decred,1507388049,469788,173403542,0.07,-2.85,-14.63,29.35,6327222,5907222
41,Decred,1507388350,468972,173151118,-0.04,-3.02,-14.77,29.31,6327316,5907316
42,Factom,1507385648,2093950,159327888,2.37,1.88,-2.5,18.21,8745102,8745102
42,Factom,1507385962,2118770,160046735,2.68,2.32,-2.03,18.3,8745102,8745102
42,Factom,1507386247,2141620,159881453,2.57,2.21,-2.14,18.28,8745102,8745102
42,Factom,1507386548,2155290,160229508,2.73,2.42,-1.91,18.32,8745102,8745102
42,Factom,1507386848,2156400,160198900,2.65,2.39,-1.91,18.31,8745102,8745102
42,Factom,1507387148,2166750,160674634,2.84,2.69,-1.61,18.37,8745102,8745102
42,Factom,1507387451,2169440,160860904,2.85,2.78,-1.48,18.39,8745102,8745102
42,Factom,1507387748,2173860,160502355,2.51,2.53,-1.7,18.35,8745102,8745102
42,Factom,1507388048,2179340,159466060,1.63,1.84,-2.32,18.23,8745102,8745102
42,Factom,1507388348,2165040,158272354,0.55,1.04,-3.04,18.09,8745102,8745102
43,BitShares,1507385644,4726430,158513384,0.48,2.12,-28.16,0.06,2600170000,2600170000
43,BitShares,1507385944,4732050,157547766,-0.23,1.57,-28.61,0.06,2600180000,2600180000
43,ChainLink,1507386264,8357870,157576300,0.6,-0.94,14.03,0.45,1000000000,350000000
43,ChainLink,1507386563,8303930,157579100,0.59,-0.97,13.92,0.45,1000000000,350000000
43,BitShares,1507386844,4798130,157120297,-0.62,1.5,-28.83,0.06,2600180000,2600180000
43,ChainLink,1507387166,8362260,157711050,0.13,-0.91,13.79,0.45,1000000000,350000000
43,ChainLink,1507387465,8328890,157662750,-0.19,-0.99,13.62,0.45,1000000000,350000000
43,ChainLink,1507387764,8296410,157688300,-0.17,-1.03,13.48,0.45,1000000000,350000000
43,BitShares,1507388044,4780580,156312161,-1.19,1.17,-29.23,0.06,2600180000,2600180000
43,ChainLink,1507388064,8145730,155902600,-1,-2.23,12.04,0.44,1000000000,350000000
43,BitShares,1507388345,4772550,155728680,-1.61,0.79,-29.51,0.05,2600180000,2600180000
44,ChainLink,1507385364,8302980,155952300,-0.43,-2.05,13.17,0.44,1000000000,350000000
44,ChainLink,1507385664,8343840,156968000,0.35,-1.35,13.82,0.44,1000000000,350000000
44,ChainLink,1507385964,8342860,157208450,0.5,-1.14,13.89,0.44,1000000000,350000000
44,BitShares,1507386244,4719780,157260967,-0.48,1.45,-28.74,0.06,2600180000,2600180000
44,BitShares,1507386545,4703490,157495763,-0.35,1.68,-28.65,0.06,2600180000,2600180000
44,ChainLink,1507386863,8291660,156529800,-0.03,-1.63,13.05,0.44,1000000000,350000000
44,BitShares,1507387144,4805030,156604681,-1,1.23,-29.06,0.06,2600180000,2600180000
44,BitShares,1507387444,4805310,156065144,-1.38,0.92,-29.32,0.06,2600180000,2600180000
44,BitShares,1507387744,4787680,155776524,-1.58,0.77,-29.46,0.05,2600180000,2600180000
44,ChainLink,1507388064,8145730,155902600,-1,-2.23,12.04,0.44,1000000000,350000000
44,BitShares,1507388345,4772550,155728680,-1.61,0.79,-29.51,0.05,2600180000,2600180000
44,ChainLink,1507388364,8034160,155679300,-1.06,-2.47,11.75,0.44,1000000000,350000000
45,Binance Coin,1507385361,6731930,152832000,-0.58,-3.66,19.85,1.52,200000000,100000000
45,Binance Coin,1507385662,6737940,153183000,-0.72,-3.3,20.12,1.53,200000000,100000000
45,Binance Coin,1507385962,6698330,153159000,-0.78,-3.24,20.05,1.53,200000000,100000000
45,Binance Coin,1507386262,6706910,153520000,-0.54,-2.94,20.32,1.53,200000000,100000000
45,Binance Coin,1507386560,6688530,153588000,-0.39,-2.8,20.36,1.53,200000000,100000000
45,Binance Coin,1507386860,6691520,153805000,-0.12,-2.56,20.51,1.53,200000000,100000000
45,Binance Coin,1507387162,6720620,154562000,0.3,-2.03,21.06,1.54,200000000,100000000
45,Binance Coin,1507387462,6743240,154748000,0.53,-1.91,21.19,1.54,200000000,100000000
45,Binance Coin,1507387761,6718820,154317000,0.25,-2.13,20.84,1.54,200000000,100000000
45,Binance Coin,1507388061,6666630,153179000,-0.35,-2.82,19.91,1.53,200000000,100000000
45,Binance Coin,1507388362,6627510,152564000,-0.8,-3.14,19.41,1.52,200000000,100000000
46,Metal,1507385360,1661360,150802719,2.14,-0.95,-15.35,7.81,66588888,19300994
46,Metal,1507385661,1660350,151584024,2.4,-0.37,-14.93,7.85,66588888,19300994
46,Metal,1507385961,1660350,151566653,2.24,-0.33,-14.95,7.85,66588888,19300994
46,Metal,1507386260,1658330,149714143,0.76,-1.48,-16.01,7.75,66588888,19300994
46,Metal,1507386559,1657020,151357816,1.77,-0.34,-15.11,7.84,66588888,19300994
46,Metal,1507386859,1638540,149712213,0.33,-1.32,-16.05,7.75,66588888,19300994
46,Metal,1507387162,1631080,151010012,0.96,-0.34,-15.34,7.82,66588888,19300994
46,Metal,1507387461,1620740,151273857,1.02,-0.03,-15.21,7.83,66588888,19300994
46,Metal,1507387760,1617200,149793084,0.03,-1.03,-16.06,7.76,66588888,19300994
46,Metal,1507388060,1618900,151688056,1.02,0.3,-15.02,7.85,66588888,19300994
46,Metal,1507388361,1616230,152049178,1.05,0.63,-14.85,7.87,66588888,19300994
47,DigixDAO,1507385650,139194,145800000,0.14,3.42,-8.38,72.9,2000000,2000000
47,GameCredits,1507385944,876405,146573176,0.38,-5.74,-3.36,2.27,64355352,64355352
47,GameCredits,1507386244,854184,146470850,0.29,-5.93,-3.4,2.27,64355352,64355352
47,GameCredits,1507386544,846362,146479217,0.35,-5.97,-3.37,2.27,64355352,64355352
47,GameCredits,1507386846,847639,146698668,0.6,-5.92,-3.21,2.27,64355352,64355352
47,GameCredits,1507387147,858954,147474150,1.01,-5.52,-2.66,2.29,64355352,64355352
47,GameCredits,1507387445,858366,147004356,0.69,-5.91,-2.95,2.28,64355352,64355352
47,GameCredits,1507387744,867778,147259847,0.88,-5.86,-2.77,2.28,64355352,64355352
47,GameCredits,1507388046,869572,146008779,0,-6.81,-3.57,2.26,64355352,64355352
47,DigixDAO,1507388050,140619,145833400,-0.06,3.52,-8.4,72.91,2000000,2000000
47,DigixDAO,1507388350,144569,148925400,2.05,5.71,-6.46,74.46,2000000,2000000
48,GameCredits,1507385646,878554,145753932,-0.22,-6.22,-3.9,2.26,64355352,64355352
48,DigixDAO,1507385952,139182,145813800,0.05,3.46,-8.38,72.9,2000000,2000000
48,DigixDAO,1507386250,139456,145806800,0.04,3.46,-8.39,72.9,2000000,2000000
48,DigixDAO,1507386550,140179,145829600,0.05,3.49,-8.38,72.91,2000000,2000000
48,DigixDAO,1507386850,141025,145904600,0.09,3.56,-8.34,72.95,2000000,2000000
48,DigixDAO,1507387150,141242,146068000,0.17,3.68,-8.24,73.03,2000000,2000000
48,DigixDAO,1507387451,141348,145982400,0.09,3.62,-8.3,72.99,2000000,2000000
48,DigixDAO,1507387750,141079,145964000,0.03,3.61,-8.31,72.98,2000000,2000000
48,DigixDAO,1507388050,140619,145833400,-0.06,3.52,-8.4,72.91,2000000,2000000
48,GameCredits,1507388346,873761,145584034,-0.26,-7.1,-3.83,2.26,64355352,64355352
49,Siacoin,1507385648,1028250,135156229,0.6,-3.03,-8.62,4.52E-03,29925853839,29925853839
49,Siacoin,1507385948,1027700,135150615,0.42,-2.99,-8.63,4.52E-03,29926201104,29926201104
49,Siacoin,1507386247,1032910,135634821,0.57,-2.62,-8.3,4.53E-03,29926201104,29926201104
49,Siacoin,1507386547,1007190,134916891,-0.09,-3.09,-8.8,4.51E-03,29926201104,29926201104
49,Siacoin,1507386847,998614,135740759,0.44,-2.48,-8.24,4.54E-03,29926201104,29926201104
49,Siacoin,1507387152,998211,135137333,0.04,-2.86,-8.66,4.52E-03,29926374735,29926374735
49,Gnosis,1507387458,334305,135684522,0.54,-5.01,-9.62,122.83,10000000,1104590
49,Gnosis,1507387757,333591,134907995,-0.04,-5.61,-10.17,122.13,10000000,1104590
49,Gnosis,1507388057,331018,134896949,0.02,-5.66,-10.24,122.12,10000000,1104590
49,Gnosis,1507388358,330678,135978343,0.78,-4.93,-9.57,123.1,10000000,1104590
50,Gnosis,1507385358,350814,134925669,0.04,-5.18,-9.84,122.15,10000000,1104590
50,Gnosis,1507385659,350892,134867125,-0.12,-5.27,-9.91,122.09,10000000,1104590
50,Gnosis,1507385958,348381,134827360,-0.19,-5.31,-9.97,122.06,10000000,1104590
50,Gnosis,1507386257,339882,134428603,-0.51,-5.65,-10.26,121.7,10000000,1104590
50,Gnosis,1507386557,337710,134454009,-0.47,-5.69,-10.29,121.72,10000000,1104590
50,Gnosis,1507386857,338679,134813000,-0.19,-5.5,-10.11,122.04,10000000,1104590
50,Gnosis,1507387158,339360,134945551,-0.06,-5.47,-10.05,122.16,10000000,1104590
50,Siacoin,1507387448,996085,134410721,-0.57,-3.38,-9.16,4.49E-03,29926374735,29926374735
50,Siacoin,1507387750,996195,133853492,-1.06,-3.73,-9.54,4.47E-03,29926374735,29926374735
50,Siacoin,1507388063,995730,134103676,-0.9,-3.54,-9.38,4.48E-03,29926374735,29926374735
50,Siacoin,1507388349,994695,133841699,-1.07,-3.72,-9.57,4.47E-03,29926548365,29926548365
51,Veritaseum,1507385358,290928,122999672,0.31,-9.47,-21.39,61.01,100000000,2016034
51,Veritaseum,1507385659,292865,123090999,0.24,-9.36,-21.32,61.05,100000000,2016034
51,Veritaseum,1507385959,292301,123177083,0.3,-9.25,-21.23,61.09,100000000,2016034
