close,high,low,open,vol,utc
11459.71,11516.07,11368.39,11506.62,3577.52,1/27/18 19:00
11524.98,11603.8,11459.9,11460.39,3338.85,1/27/18 20:00
11486.74,11550.46,11424.24,11524.98,2278.96,1/27/18 21:00
11465.75,11520.38,11407.94,11487.28,3088.2,1/27/18 22:00
11506.44,11547.47,11460.15,11466.06,2096.07,1/27/18 23:00
11774.06,11781.82,11506.44,11506.44,5619,1/28/18 0:00
11835.79,11942.34,11770.25,11773.89,7469.77,1/28/18 1:00
12038.81,12064.19,11810.18,11835.79,5235.1,1/28/18 2:00
11844.83,12048.44,11837.04,12038.81,5326,1/28/18 3:00
11868.42,11920.89,11839.76,11845.27,2821.28,1/28/18 4:00
11842.86,11868.78,11754.36,11868.62,3766.24,1/28/18 5:00
11751.2,11867.65,11718.55,11842.86,4635.76,1/28/18 6:00
11863.93,11866.25,11731.42,11753.18,4142.18,1/28/18 7:00
11630.63,11916.24,11612.46,11865.14,6391.42,1/28/18 8:00
11716.21,11725.23,11582.54,11631.4,3993.79,1/28/18 9:00
11672.08,11730.51,11632.45,11716.21,3540.13,1/28/18 10:00
11672.48,11767.21,11667.17,11672.08,3265.07,1/28/18 11:00
11749.87,11758.83,11646.88,11671.81,3110.26,1/28/18 12:00
11718.65,11769.18,11666.38,11749.87,3414,1/28/18 13:00
11681.76,11739.48,11681.76,11716.59,1821.75,1/28/18 14:00
11761.59,11761.59,11648.93,11680.56,2333.82,1/28/18 15:00
11801.66,11827.75,11726.92,11761.27,2861.22,1/28/18 16:00
11851.6,11855.07,11776.83,11801.97,2517.63,1/28/18 17:00
11800,11853.49,11776.33,11851.6,2284.14,1/28/18 18:00
11767.74,11820.24,11742.59,11798.11,2566.85,1/28/18 19:00
11785.96,11860.29,11746.69,11767.74,3353.15,1/28/18 20:00
11475.26,11793.07,11426,11785.96,7893.09,1/28/18 21:00
11497.91,11516.84,11380.93,11474.76,4033.6,1/28/18 22:00
11496.24,11515.19,11398.33,11498.76,2518.98,1/28/18 23:00
11547.97,11582.97,11478.67,11495.51,2860.13,1/29/18 0:00
11517.99,11553.33,11495.15,11547.97,1484.79,1/29/18 1:00
11344.36,11536.77,11259,11517.76,4686.88,1/29/18 2:00
11257.69,11349.7,11239.56,11344.8,3516.13,1/29/18 3:00
11325.8,11414.28,11192.47,11257.69,4847.65,1/29/18 4:00
11321.81,11355.7,11288.75,11325.8,1759.16,1/29/18 5:00
11361.04,11420.78,11321.58,11321.58,2135.01,1/29/18 6:00
11191.53,11361.04,11089.52,11361.04,5053.6,1/29/18 7:00
11176.33,11224.73,11166.98,11191.53,2733.82,1/29/18 8:00
11279.58,11279.91,11159.15,11176.04,2720.67,1/29/18 9:00
11289,11375.24,11273.37,11279.58,3630.67,1/29/18 10:00
11344.02,11345.18,11213.06,11289,2656.99,1/29/18 11:00
11321.2,11360.08,11263.3,11344.02,3280.83,1/29/18 12:00
11340.99,11389.46,11295.84,11321.51,2876.86,1/29/18 13:00
11331.09,11360.63,11266.28,11340.99,3452.5,1/29/18 14:00
11222.07,11332.03,11219.83,11331.09,3054.66,1/29/18 15:00
11254.17,11291.35,11216.18,11222.07,2596.05,1/29/18 16:00
11308.77,11321.4,11244.75,11253.79,2568.83,1/29/18 17:00
11131.89,11309.23,11102.92,11308.35,3633.97,1/29/18 18:00
11233.95,11287.37,11131.89,11131.89,3366.79,1/29/18 19:00
11223.41,11263.7,11200.55,11234.32,2465.53,1/29/18 20:00
10949.7,11232.94,10944.89,11227.24,6365.62,1/29/18 21:00
11005.78,11055.69,10948.38,10950.57,3493.61,1/29/18 22:00
10985.79,11020.87,10866.07,11005.78,5597.47,1/29/18 23:00
11019.98,11098.77,10982.9,10985.79,3004.32,1/30/18 0:00
11029.67,11073.79,11004.58,11020.01,2168.73,1/30/18 1:00
10986.2,11066.03,10983.31,11029.67,1612.49,1/30/18 2:00
11093.06,11102.69,10941.89,10986.2,3187.92,1/30/18 3:00
11104.62,11138.98,11071,11093.06,2124.47,1/30/18 4:00
10947.53,11116.9,10904.38,11104.62,4613.35,1/30/18 5:00
10968.3,10974.36,10883.61,10947.53,3193.11,1/30/18 6:00
11014.67,11036.47,10890.67,10968.3,2991.87,1/30/18 7:00
10963.79,11061.38,10944.25,11014.12,2217.52,1/30/18 8:00
10562.17,10973.88,10506.76,10963.79,14570.67,1/30/18 9:00
10585.41,10657.76,10500.25,10562.17,8887.56,1/30/18 10:00
10343.85,10607.77,10268.86,10585.41,11592.37,1/30/18 11:00
10406.82,10491.16,10342.41,10343.85,6350.5,1/30/18 12:00
10257.02,10489.18,10257.02,10406.36,5757.7,1/30/18 13:00
10025.12,10257.49,9871.21,10256.82,27877.11,1/30/18 14:00
10302.3,10372.25,9881.16,10025.12,17209.48,1/30/18 15:00
10098.56,10301.59,10075.13,10300.48,7917.4,1/30/18 16:00
10195.34,10244.84,10041.41,10098.56,6783.36,1/30/18 17:00
10240.16,10406.82,10195.08,10195.65,6599.5,1/30/18 18:00
10107.26,10241.22,9981.33,10240.16,7492.46,1/30/18 19:00
9810.6,10131.2,9787.83,10107.4,12130.9,1/30/18 20:00
9888.18,9967.22,9698.13,9809.54,14625.77,1/30/18 21:00
10118.16,10167.2,9877.78,9888.18,7256.35,1/30/18 22:00
9977.08,10120.37,9910.91,10115.57,5032.09,1/30/18 23:00
9904.67,9977.08,9807.63,9977.08,5507.1,1/31/18 0:00
9966.54,10024.16,9743.17,9908.3,5829.11,1/31/18 1:00
10102.85,10179.01,9956.97,9966.54,4799.28,1/31/18 2:00
10236.14,10238.4,10086.45,10102.86,4008.02,1/31/18 3:00
10190.58,10298.05,10149.29,10236.14,3952.43,1/31/18 4:00
10116.6,10209.74,10008.24,10190.51,4045.59,1/31/18 5:00
10189.15,10235.31,10116.01,10116.6,2829.05,1/31/18 6:00
10275.1,10350.78,10100.88,10189.89,3689.86,1/31/18 7:00
10341.37,10377.96,10242.32,10275.1,3126.28,1/31/18 8:00
10110.52,10342.96,10107.68,10340.97,4666.63,1/31/18 9:00
9962.42,10172.62,9893.83,10111.04,6248.28,1/31/18 10:00
10005.5,10053.53,9946.11,9962.42,5111.1,1/31/18 11:00
10033.07,10049.71,9839.77,10005.95,6278.46,1/31/18 12:00
10014.38,10127.41,10009.89,10033.07,3510.71,1/31/18 13:00
10026.14,10115.23,9997.23,10013.37,2750.84,1/31/18 14:00
10063.63,10088.58,9968.68,10029.8,3055.41,1/31/18 15:00
10126.51,10140.12,10036.61,10063.63,3334.27,1/31/18 16:00
10060.89,10130.63,10039.08,10126.51,3367.39,1/31/18 17:00
10139.25,10185.7,10057.95,10060.82,3318.55,1/31/18 18:00
10226.86,10241.18,10081.63,10139.68,3787.71,1/31/18 19:00
10205.43,10277.1,10177.32,10226.86,4059.68,1/31/18 20:00
10187.26,10255.17,10159.17,10205.43,2657.02,1/31/18 21:00
10179.3,10237.64,10178.61,10187.26,2838.21,1/31/18 22:00
10032.75,10196.99,9964.1,10179.3,4477.01,1/31/18 23:00
10213.06,10224.08,9989.47,10032.75,6077.72,2/1/18 0:00
10241.12,10280.84,10189.02,10213.06,2370,2/1/18 1:00
10154.23,10253.26,10134.53,10241.12,2145.62,2/1/18 2:00
10120.67,10209.6,10116.91,10156.24,2547.77,2/1/18 3:00
9951.96,10122.75,9830.27,10121.48,9154.42,2/1/18 4:00
9629.31,9975.88,9629.31,9951.96,9449.19,2/1/18 5:00
9502.19,9680.58,9494.75,9629.31,12294.1,2/1/18 6:00
9568.8,9689.74,9500.09,9502.44,5370.69,2/1/18 7:00
9438.48,9641.64,9331.6,9569.61,11011.94,2/1/18 8:00
9279.54,9446.74,9221.3,9438.92,15595.93,2/1/18 9:00
9398.1,9510.07,9279.04,9280.04,11580.68,2/1/18 10:00
9302.75,9413.46,9262.92,9398.1,8338.43,2/1/18 11:00
9061.63,9306.74,9008.92,9302.63,17421.24,2/1/18 12:00
9078.07,9150.54,9016.37,9061.65,9954.81,2/1/18 13:00
9078.8,9135.78,9033.15,9078.07,6229.7,2/1/18 14:00
8908.13,9084.54,8877.53,9078.8,16329.77,2/1/18 15:00
9250.35,9303.36,8726.95,8908.13,26552.15,2/1/18 16:00
9221.58,9379.09,9117.05,9248.1,11804.71,2/1/18 17:00
9045.87,9263.93,9026.1,9221.26,5917.98,2/1/18 18:00
9114.72,9222.97,9025.87,9045.87,4741.37,2/1/18 19:00
8812.38,9132.49,8772.01,9114.73,12050.49,2/1/18 20:00
8733.12,8885.23,8685.47,8812.38,14272.35,2/1/18 21:00
8950.86,8952.62,8698.76,8733.28,7633.94,2/1/18 22:00
8786.45,9009.43,8776.74,8951.34,7553.44,2/1/18 23:00
8759.79,8827.32,8658.73,8786.45,7845.16,2/2/18 0:00
8683.62,8791.94,8634.63,8759.82,8218,2/2/18 1:00
8646.2,8715.78,8414.72,8683.31,17077.09,2/2/18 2:00
8565.34,8777.32,8529.3,8646.2,8580.99,2/2/18 3:00
8408.58,8569.13,8377.74,8565.46,12392.05,2/2/18 4:00
8429.41,8494.4,8229.16,8408.58,17927.4,2/2/18 5:00
8237.21,8429.41,8220.03,8429.41,13767.92,2/2/18 6:00
8139.11,8292.36,8065.59,8235.66,18552.36,2/2/18 7:00
8295.28,8301.85,7786.2,8139.35,40159.7,2/2/18 8:00
8844.49,8844.49,8287.98,8293.84,36930.15,2/2/18 9:00
8683.41,8938.2,8509.44,8844.66,23208.27,2/2/18 10:00
9028.23,9033.19,8621.11,8683.41,12743.31,2/2/18 11:00
9136.38,9147.93,8909.95,9028.23,12809.6,2/2/18 12:00
8726.8,9138.52,8656.87,9136.38,10893.04,2/2/18 13:00
8600.78,8842.54,8537.35,8726.91,8384.33,2/2/18 14:00
8637.6,8755.86,8497.42,8600.78,7925.68,2/2/18 15:00
8607.19,8803.02,8588.22,8637.6,5670.54,2/2/18 16:00
8615.13,8686.07,8527.64,8607.19,5247.38,2/2/18 17:00
8799.76,8846.86,8548.15,8613.87,6862.95,2/2/18 18:00
8870.82,8929.35,8769.14,8799.97,5892.07,2/2/18 19:00
8790.15,8893.39,8729.4,8872.87,4589.9,2/2/18 20:00
8636.3,8790.89,8558.65,8790.34,5160.76,2/2/18 21:00
8545.57,8694.08,8545.57,8636.3,3207.57,2/2/18 22:00
8314.85,8545.72,8194.68,8545.57,12579.79,2/2/18 23:00
8439.88,8510.2,8207.12,8318.33,7089.65,2/3/18 0:00
8483.93,8505.76,8320.41,8440.12,4392.46,2/3/18 1:00
8689.57,8732.63,8424.04,8484.31,5674.15,2/3/18 2:00
8691.2,8755.88,8622.35,8691.03,4229.92,2/3/18 3:00
8946.84,8977,8602.65,8693.15,6369.24,2/3/18 4:00
8915.57,9039.73,8884.85,8946.14,5216.64,2/3/18 5:00
8810.2,8916.04,8769.75,8915.57,3224.54,2/3/18 6:00
9082.26,9094,8750.68,8810.2,6025.46,2/3/18 7:00
9077.29,9139.64,8972.42,9082.26,5203.14,2/3/18 8:00
9287.02,9291.58,8990.65,9079.45,8631.76,2/3/18 9:00
9399.25,9451.77,9234.23,9283.61,9171.04,2/3/18 10:00
9238.65,9486.72,9204.8,9399.25,8767.84,2/3/18 11:00
9347.69,9348.55,9114.53,9238.65,6754.65,2/3/18 12:00
9225.96,9398.49,9208.85,9345.55,5035.71,2/3/18 13:00
9428.23,9429.33,9165.13,9225.83,4267.93,2/3/18 14:00
9343.79,9436.38,9303.19,9428.19,4755.43,2/3/18 15:00
9301.06,9504.37,9273.57,9343.79,7465.63,2/3/18 16:00
9183.49,9305.76,9130.58,9301.06,4403.07,2/3/18 17:00
9127.35,9207.01,9093.77,9183.62,3487.9,2/3/18 18:00
9251.27,9251.27,9056.75,9127.35,3522.6,2/3/18 19:00
9095.13,9253.07,9078.31,9251.27,3896.79,2/3/18 20:00
8968.92,9151.38,8965.84,9095.13,3584.72,2/3/18 21:00
9093.74,9137.09,8960.69,8968.92,2812.95,2/3/18 22:00
9232.66,9255.16,9088.29,9093.74,2803.97,2/3/18 23:00
9110.97,9250.77,9080.66,9233.89,3147.14,2/4/18 0:00
9295.57,9296.66,9097.93,9111.4,3736.91,2/4/18 1:00
9287.81,9400.99,9280.26,9295.61,4815.61,2/4/18 2:00
9220.74,9338.39,9197.26,9288.04,2291.65,2/4/18 3:00
9119.8,9251.21,9088.79,9220.74,2913.54,2/4/18 4:00
8868.38,9119.77,8781.17,9119.11,8884.71,2/4/18 5:00
8835.06,8876.34,8733.36,8868.51,5861.59,2/4/18 6:00
8746.38,9000.99,8744.66,8835.06,5533.02,2/4/18 7:00
8767.57,8771.17,8496.77,8745.82,11501.87,2/4/18 8:00
8740.96,8794.37,8644.86,8770.34,4973.1,2/4/18 9:00
8672.59,8915.1,8670.85,8743.17,4949.89,2/4/18 10:00
8431.97,8742.63,8361.33,8672.59,9232.45,2/4/18 11:00
8498.19,8516.96,8284.25,8431.97,9871.97,2/4/18 12:00
8510.67,8590.86,8413.38,8498.18,5866.66,2/4/18 13:00
8389.18,8593.77,8323.72,8510.67,6210.97,2/4/18 14:00
8252.3,8391.1,8213.9,8390.79,9458.91,2/4/18 15:00
8156.45,8279.72,7889.83,8252.3,28521.52,2/4/18 16:00
8123.24,8282.75,8039.68,8159.88,10609.29,2/4/18 17:00
8440.18,8457.16,8094.48,8123.24,7579.03,2/4/18 18:00
8218.05,8453.18,8193.55,8442.11,5551.24,2/4/18 19:00
8265.95,8367.27,8211.53,8218.05,4318.51,2/4/18 20:00
8121.92,8267.63,7989.4,8265.95,10781.88,2/4/18 21:00
8073.01,8164.84,7916.37,8121.36,6990.21,2/4/18 22:00
8174.31,8262.25,8062.72,8073.01,5866.58,2/4/18 23:00
8320.09,8342.6,8010.87,8174.31,5836.07,2/5/18 0:00
8231.62,8391.29,8229.6,8320.25,3830.76,2/5/18 1:00
8094.1,8343.65,8086.7,8231.62,4233.52,2/5/18 2:00
8007.98,8145.68,7946.35,8094.03,6626.46,2/5/18 3:00
7834.55,8026.44,7826.56,8007.98,10291.56,2/5/18 4:00
7911.77,8072.15,7782.06,7832.01,11432.83,2/5/18 5:00
7717.08,7954.86,7713.37,7911.77,12304.54,2/5/18 6:00
7595.04,7776.77,7555.54,7717.08,13967.66,2/5/18 7:00
7742.89,7823.85,7581.86,7595.04,11883.37,2/5/18 8:00
7687.84,7785.6,7635.99,7742.91,7180.8,2/5/18 9:00
7385.36,7690.53,7372.39,7687.84,22896.04,2/5/18 10:00
7395.81,7550.4,7221.14,7385.32,23451.89,2/5/18 11:00
7317.41,7511.64,7286.9,7397.14,11007.37,2/5/18 12:00
7081.22,7355.06,7081.22,7317.15,16755.17,2/5/18 13:00
6953.45,7222.85,6930.13,7081.18,29943.64,2/5/18 14:00
6667.47,7030.26,6627.31,6954.65,32348.8,2/5/18 15:00
7203.61,7446.42,6637.15,6671.66,40149.63,2/5/18 16:00
7143.91,7350.66,7002.74,7203.61,19848.69,2/5/18 17:00
6838.67,7293.55,6836.22,7143.91,13738.91,2/5/18 18:00
6937.08,6965.91,6736.82,6838.67,16145.74,2/5/18 19:00
7003.67,7123.28,6886.33,6936.43,12653.09,2/5/18 20:00
6476.68,7004.27,6476.14,7003.73,23871.14,2/5/18 21:00
6394.88,6639.51,6379.84,6476.68,20886.51,2/5/18 22:00
6346.56,6424.99,6214.13,6393.34,22322.35,2/5/18 23:00
6097.57,6371.32,6095.71,6350.68,19375.28,2/6/18 0:00
6480.93,6626.51,6027.19,6097.57,35057.59,2/6/18 1:00
6263.57,6484.84,6127.89,6476.66,17912.12,2/6/18 2:00
5999.32,6367.84,5968.36,6263.46,20838.54,2/6/18 3:00
6138.06,6288.31,5996.74,5999.32,19823.43,2/6/18 4:00
6679.59,6924.82,6119.32,6135.82,30811.38,2/6/18 5:00
6465.74,6812.08,6408.34,6679.59,19989.37,2/6/18 6:00
6502.51,6541.35,6254.81,6468.79,14887.56,2/6/18 7:00
6710.82,6805.8,6439.61,6502.51,14971.62,2/6/18 8:00
7157.85,7166.43,6703.15,6710.82,24946.21,2/6/18 9:00
7189.91,7276.34,6893.75,7157.85,23801.27,2/6/18 10:00
7295.04,7437.81,7049.37,7186.58,27021.68,2/6/18 11:00
7124.55,7379.61,6977.58,7295.04,20977.64,2/6/18 12:00
7007.21,7124.55,6816.91,7124.55,16153.82,2/6/18 13:00
7182.98,7188.99,6988.85,7007.21,12116.47,2/6/18 14:00
7532.73,7604.62,7178.23,7181.9,20442.84,2/6/18 15:00
7525.34,7766.65,7452.42,7533.25,27529.61,2/6/18 16:00
7774.23,7932.38,7517.35,7524.78,25489.53,2/6/18 17:00
7644.43,7801.65,7496.33,7774.23,12519.96,2/6/18 18:00
7701.25,7858.11,7581.57,7644.43,11485.36,2/6/18 19:00
7607.22,7803.29,7454.28,7701.25,13364.31,2/6/18 20:00
7622.01,7734.56,7550.36,7607.29,9172.5,2/6/18 21:00
7360.75,7746.48,7336.51,7622.01,12234.18,2/6/18 22:00
7272.81,7433.16,7226.02,7360.75,11727.79,2/6/18 23:00
7500.48,7560.88,7208.86,7272.81,9080.44,2/7/18 0:00
7456.57,7572.61,7352.46,7500.52,7731.41,2/7/18 1:00
7499.25,7499.91,7291.39,7456.58,5012.73,2/7/18 2:00
7724.5,7758.78,7370.14,7499.6,8324.38,2/7/18 3:00
7669.61,7782.57,7619.96,7723.29,10419.06,2/7/18 4:00
7971.8,7993.87,7668.64,7669.61,13700.7,2/7/18 5:00
8207.15,8222.57,7905.5,7971.8,15726.87,2/7/18 6:00
8227.78,8305.28,8046.4,8207.15,14880.75,2/7/18 7:00
8359.3,8414.06,8110.01,8227.74,12045.1,2/7/18 8:00
8293.9,8572.68,8291.31,8359.62,17429.5,2/7/18 9:00
8253.88,8409.46,8129.69,8293.94,14511.32,2/7/18 10:00
8206.06,8346.61,8086.82,8253.88,10257.94,2/7/18 11:00
8016.88,8254.69,7968.21,8206.06,12313.25,2/7/18 12:00
8336.02,8353.6,8015.67,8016.88,10666.28,2/7/18 13:00
8251.6,8439.98,8244.47,8336.02,9108.95,2/7/18 14:00
8164.5,8254.87,8066.2,8251.54,7267.25,2/7/18 15:00
8169.92,8228.24,7964.23,8164.5,10030.44,2/7/18 16:00
8104.22,8275,8051.02,8169.74,5185.04,2/7/18 17:00
7859.24,8105.98,7792.8,8104.22,12918.23,2/7/18 18:00
7592.72,7859.61,7551.72,7857.7,18343.57,2/7/18 19:00
7730.25,7832.37,7590.48,7593.78,11645.38,2/7/18 20:00
7888.61,7937.31,7593.46,7729.77,9415.21,2/7/18 21:00
8049.8,8152.77,7886.63,7888.58,8595.47,2/7/18 22:00
7997.11,8116.27,7894.07,8049.8,6175.6,2/7/18 23:00
8169.95,8249.82,7967.72,7997.11,6101.01,2/8/18 0:00
7999.02,8231.11,7998.49,8169.95,5143.64,2/8/18 1:00
8033.98,8058.73,7897.17,7999.02,5936.79,2/8/18 2:00
8326.77,8334.54,8007.06,8033.98,7292.85,2/8/18 3:00
8247.58,8370.16,8210.58,8326.73,6979.93,2/8/18 4:00
8351.03,8363.25,8165.14,8247.21,5844.35,2/8/18 5:00
8572.5,8614.09,8324.92,8350.95,13985.6,2/8/18 6:00
8492.97,8577.19,8460.93,8572.5,6769.57,2/8/18 7:00
8611.58,8643.94,8367.49,8492.97,9551.04,2/8/18 8:00
8466.47,8614.33,8459.77,8611.58,5962.19,2/8/18 9:00
8440.3,8508.97,8365.12,8466.45,9070.35,2/8/18 10:00
8246.28,8466.95,8234.29,8440.3,8858.52,2/8/18 11:00
8308.64,8330.1,8167.39,8245.02,9862.5,2/8/18 12:00
8210.57,8309.88,8179.48,8309.38,8635.38,2/8/18 13:00
8237.98,8285.48,8083.16,8210.57,8649.31,2/8/18 14:00
8426.55,8483.53,8220.24,8238.03,8882.28,2/8/18 15:00
8330.51,8432.65,8302.18,8426.18,5064.86,2/8/18 16:00
8203.45,8398.09,8185.35,8330.51,10809.07,2/8/18 17:00
8255.72,8376.92,8160.14,8203.45,8106.1,2/8/18 18:00
8260.69,8326.6,8189.24,8255.72,5704.38,2/8/18 19:00
7957.51,8261.8,7892.45,8259.26,15122.95,2/8/18 20:00
8014.05,8045.53,7840.85,7957.51,11000.07,2/8/18 21:00
8150.35,8156.71,7953.91,8019.55,7177.3,2/8/18 22:00
8115.74,8152.81,7959.76,8150.35,5569.92,2/8/18 23:00
7875.97,8117.69,7854.06,8115.95,6011.93,2/9/18 0:00
7897,7952.9,7775.36,7875.97,8013.96,2/9/18 1:00
7979.85,8003.86,7835.66,7897.24,4093.12,2/9/18 2:00
8029.11,8084.59,7978.96,7979.66,3794.62,2/9/18 3:00
8088.98,8107.83,7905.39,8028.88,4402,2/9/18 4:00
8272.59,8348.23,8084.85,8088.97,8112.37,2/9/18 5:00
8259.64,8343.44,8179.32,8272.59,5993.17,2/9/18 6:00
8281.58,8376.48,8223.01,8259.33,4987.92,2/9/18 7:00
8235.78,8294.77,8198.26,8281.45,3561.63,2/9/18 8:00
8291.43,8317.01,8225.4,8237.97,3385.13,2/9/18 9:00
8432.19,8498.35,8282.59,8291.43,13353.32,2/9/18 10:00
8342.97,8472.38,8319.6,8432.15,4974.78,2/9/18 11:00
8392.62,8429.63,8337.44,8342.97,4130.62,2/9/18 12:00
8633.11,8728.89,8392.62,8392.62,13959.12,2/9/18 13:00
8637.61,8740.51,8600.41,8632.38,7384.02,2/9/18 14:00
8642.02,8743.2,8637.2,8637.6,5624.63,2/9/18 15:00
8571.7,8733.44,8548.8,8641.89,6515.81,2/9/18 16:00
8557.29,8640.13,8488.15,8572.03,6216.85,2/9/18 17:00
8597.1,8621.99,8470.8,8557.29,4064.43,2/9/18 18:00
8696.83,8715.95,8580.63,8597.1,4831.04,2/9/18 19:00
8897.24,8904.35,8621.42,8696.83,9860.83,2/9/18 20:00
8824.73,8964.78,8800.02,8897.43,8304.98,2/9/18 21:00
8947.07,8963.76,8799.5,8824.73,4586.18,2/9/18 22:00
8937.68,9016.41,8904.84,8945.64,5641.62,2/9/18 23:00
8822.82,8940.1,8809.16,8938.09,5394.81,2/10/18 0:00
8881.85,8924.16,8822.49,8822.6,3336.81,2/10/18 1:00
9060.81,9070.61,8878.84,8881.85,5047.95,2/10/18 2:00
8972.63,9081.49,8901.11,9060.81,8261.8,2/10/18 3:00
8687.57,8972.95,8676.91,8972.63,8547.87,2/10/18 4:00
8638.11,8803.41,8618.27,8686.89,6297.97,2/10/18 5:00
8540.34,8705.52,8538.94,8638.66,7007.03,2/10/18 6:00
8663.98,8716.04,8539.95,8540.34,5298.68,2/10/18 7:00
8643.83,8683.31,8551.58,8663.98,3544.45,2/10/18 8:00
8761.2,8794.22,8634.24,8643.83,4368.21,2/10/18 9:00
8630.56,8813.89,8596.91,8761.03,5245.35,2/10/18 10:00
8365.57,8639.36,8333,8630.56,13435.1,2/10/18 11:00
8318.7,8458.8,8255.55,8365.57,9204.18,2/10/18 12:00
8453.53,8491.56,8318.49,8318.7,5856.24,2/10/18 13:00
8332.97,8453.67,8332.97,8453.08,4913.46,2/10/18 14:00
8457.49,8474.33,8286.03,8333.03,5315.55,2/10/18 15:00
8216.07,8459,8187.71,8457.49,6550.8,2/10/18 16:00
8285.48,8333.96,8176.25,8213.33,7129.1,2/10/18 17:00
8575.7,8591.3,8284.33,8285.48,8567.45,2/10/18 18:00
8569.29,8595.01,8498.34,8575.76,3902.2,2/10/18 19:00
8408.29,8573.35,8320.56,8569.32,6089.25,2/10/18 20:00
8272.61,8416.75,8189.88,8408.21,6631.15,2/10/18 21:00
8267.21,8303.97,8195.1,8272.61,3338.2,2/10/18 22:00
8051.65,8268.43,8030.55,8267.21,10577.33,2/10/18 23:00
